Codigo;Nome;Barra;Submercado
680; 5G2615 _MMGD ;0; SE      
681; 5G2620 _MMGD ;0; SE      
682; 5G2622 _MMGD ;0; SE      
683; A1STAF _Fran ;0; SE      
684; A1USMF _Muni ;0; SE      
685; A1USSI _Sao  ;0; SE      
686; A1UTSJ _Sao  ;0; SE      
687; A1UVSA _Vico ;0; SE      
688; 5G2624 _MMGD ;0; SE      
689; A1ZUCC _Zucc ;0; SE      
690; 5G2626 _MMGD ;0; SE      
691; A1CST  _CST_ ;0; SE      
692; A1USOL _SOL_ ;0; SE      
693; 5G2631 _MMGD ;0; SE      
694; 5G2632 _MMGD ;0; SE      
695; 5G2635 _MMGD ;0; SE      
696; 5G2636 _MMGD ;0; SE      
697; 5G2638 _MMGD ;0; SE      
698; 5G2640 _MMGD ;0; SE      
699; 5G2642 _MMGD ;0; SE      
700; 5G2644 _MMGD ;0; SE      
701; 5G2647 _MMGD ;0; SE      
702; 5G2653 _MMGD ;0; SE      
703; 5G2658 _MMGD ;0; SE      
704; 5G2659 _MMGD ;0; SE      
705; 5G2664 _MMGD ;0; SE      
706; 5G2665 _MMGD ;0; SE      
707; 5G2667 _MMGD ;0; SE      
708; 5G2669 _MMGD ;0; SE      
709; 5G2670 _MMGD ;0; SE      
710; A1GRAA _Gram ;0; SE      
711; 5G2671 _MMGD ;0; SE      
712; A1USRB _Rio  ;0; SE      
713; 5G2673 _MMGD ;0; SE      
714; 5G2675 _MMGD ;0; SE      
715; 5G2676 _MMGD ;0; SE      
716; 5G2678 _MMGD ;0; SE      
717; 5G2679 _MMGD ;0; SE      
718; 5G2687 _MMGD ;0; SE      
719; 5G2688 _MMGD ;0; SE      
720; 5G2689 _MMGD ;0; SE      
721; A1UPGA _Pedr ;0; SE      
722; 5G2699 _MMGD ;0; SE      
723; D4ALTI _Alto ;0; S       
724; D4ARVO _Arvo ;0; S       
725; D4PLAN _Plan ;0; S       
726; 5G2707 _MMGD ;0; S       
727; 5G2710 _MMGD ;0; S       
728; 5G2711 _MMGD ;0; S       
729; 5G2712 _MMGD ;0; S       
730; 5G2713 _MMGD ;0; S       
731; 5G2715 _MMGD ;0; S       
732; 5G2717 _MMGD ;0; S       
733; 5G2718 _MMGD ;0; S       
734; 5G2722 _MMGD ;0; S       
735; 5G2723 _MMGD ;0; S       
736; 5G2724 _MMGD ;0; S       
737; 5G2725 _MMGD ;0; S       
738; 5G2729 _MMGD ;0; S       
739; D4LAIR _Lair ;0; S       
740; 5G2730 _MMGD ;0; S       
741; 5G2731 _MMGD ;0; S       
742; 5G2733 _MMGD ;0; S       
743; D4BOAV _Boa  ;0; S       
744; 5G2734 _MMGD ;0; S       
745; 5G2737 _MMGD ;0; S       
746; 5G2738 _MMGD ;0; S       
747; 5G2745 _MMGD ;0; S       
748; 5G2752 _MMGD ;0; S       
749; 5G2754 _MMGD ;0; S       
750; 5G2757 _MMGD ;0; S       
751; 5G2760 _MMGD ;0; S       
752; D4LACE _Lace ;0; S       
753; 5G2765 _MMGD ;0; S       
754; 5G2766 _MMGD ;0; S       
755; 5G2768 _MMGD ;0; S       
756; 5G2770 _MMGD ;0; S       
757; 5G2771 _MMGD ;0; S       
758; 5G2775 _MMGD ;0; S       
759; 5G2777 _MMGD ;0; S       
760; 5G2778 _MMGD ;0; S       
761; 5G2780 _MMGD ;0; S       
762; D4ILHA _Ilha ;0; S       
763; D4RODI _Rode ;0; S       
764; 5G2783 _MMGD ;0; S       
765; 5G2784 _MMGD ;0; S       
766; 5G2785 _MMGD ;0; S       
767; 5G2786 _MMGD ;0; S       
768; 5G2787 _MMGD ;0; S       
769; 5G2788 _MMGD ;0; S       
770; 5G2789 _MMGD ;0; S       
771; 5G2799 _MMGD ;0; S       
772; 5G2808 _MMGD ;0; S       
773; 5G2810 _MMGD ;0; S       
774; 5G2815 _MMGD ;0; S       
775; 5G2818 _MMGD ;0; S       
776; 5G2821 _MMGD ;0; S       
777; 5G2822 _MMGD ;0; S       
778; 5G2830 _MMGD ;0; S       
779; 5G2831 _MMGD ;0; S       
780; 5G2832 _MMGD ;0; S       
781; 5G2834 _MMGD ;0; S       
782; D5UPI  _Pira ;0; S       
783; 5G2835 _MMGD ;0; S       
784; 5G2839 _MMGD ;0; S       
785; 5G2841 _MMGD ;0; S       
786; 5G2842 _MMGD ;0; S       
787; 5G2844 _MMGD ;0; S       
788; 5G2847 _MMGD ;0; S       
789; 5G2851 _MMGD ;0; S       
790; 5G2852 _MMGD ;0; S       
791; 5G2853 _MMGD ;0; S       
792; D4CAPI _Capi ;0; S       
793; D4NOVF _Nova ;0; S       
794; D4RIOF _Rio  ;0; S       
795; D4SANO _Sant ;0; S       
796; 5G2855 _MMGD ;0; S       
797; 5G2856 _MMGD ;0; S       
798; 5G2858 _MMGD ;0; S       
799; 5G2859 _MMGD ;0; S       
800; D4RAMA _Rama ;0; S       
801; 5G2866 _MMGD ;0; S       
802; 5G2870 _MMGD ;0; S       
803; 5G2872 _MMGD ;0; S       
804; 5G2875 _MMGD ;0; S       
805; 5G2877 _MMGD ;0; S       
806; 5G2889 _MMGD ;0; S       
807; 5G2892 _MMGD ;0; S       
808; 5G2896 _MMGD ;0; S       
809; D4BARN _Barr ;0; S       
810; 5G2897 _MMGD ;0; S       
811; A1USPD _Sao  ;0; SE      
812; A1SJQ  _Sao  ;0; SE      
813; 5G2908 _MMGD ;0; SE      
814; A1CST  _CST_ ;0; SE      
815; 5G2912 _MMGD ;0; SE      
816; 5G2913 _MMGD ;0; SE      
817; 5G2914 _MMGD ;0; SE      
818; 5G2920 _MMGD ;0; SE      
819; 5G2922 _MMGD ;0; SE      
820; 5G2925 _MMGD ;0; SE      
821; 5G2927 _MMGD ;0; SE      
822; 5G2930 _MMGD ;0; SE      
823; 5G2934 _MMGD ;0; SE      
824; 5G2938 _MMGD ;0; SE      
825; 5G2945 _MMGD ;0; SE      
826; F1UPG  _Galh ;0; SE      
827; F1UPS  _Sao  ;0; SE      
828; 5G2948 _MMGD ;0; SE      
829; 5G2950 _MMGD ;0; SE      
830; 5G2951 _MMGD ;0; SE      
831; 5G2954 _MMGD ;0; SE      
832; 5G2960 _MMGD ;0; SE      
833; 5G2961 _MMGD ;0; SE      
834; 5G2966 _MMGD ;0; SE      
835; 5G2967 _MMGD ;0; SE      
836; 5G2969 _MMGD ;0; SE      
837; 5G2974 _MMGD ;0; SE      
838; 5G2975 _MMGD ;0; SE      
839; 5G2977 _MMGD ;0; SE      
840; 5G2980 _MMGD ;0; SE      
841; F2JOFE _Jofe ;0; SE      
842; 5G2983 _MMGD ;0; SE      
843; CGUTCO _CODO ;0; SE      
844; F2COOP _Coop ;0; SE      
845; 5G2991 _MMGD ;0; SE      
846; 5G2993 _MMGD ;0; SE      
847; 5G2995 _MMGD ;0; SE      
848; UCUTCI _CARA ;0; SE      
849; 5G2998 _MMGD ;0; SE      
850; 5G3000 _MMGD ;0; S       
851; 5G3001 _MMGD ;0; S       
852; 5G3015 _MMGD ;0; SE      
853; 5G3028 _MMGD ;0; SE      
854; 5G3031 _MMGD ;0; SE      
855; 5G3065 _MMGD ;0; SE      
856; 5G3079 _MMGD ;0; SE      
857; 5G3080 _MMGD ;0; SE      
858; A1SAOL _Sao  ;0; SE      
859; 5G3088 _MMGD ;0; SE      
860; A1LASA _Lasa ;0; SE      
861; 5G3096 _MMGD ;0; SE      
862; A1USAL _Alco ;0; SE      
863; A4COLA _COLO ;0; SE      
864; A4COLM _COLO ;0; SE      
865; A4COLP _COLO ;0; SE      
866; A4RUET _RUET ;0; SE      
867; A6YMD  _Mand ;0; SE      
868; A4NARD _NARD ;0; SE      
869; A6UIN4 _USIN ;0; SE      
870; 5G3117 _MMGD ;0; SE      
871; 5G3128 _MMGD ;0; SE      
872; 5G3130 _MMGD ;0; SE      
873; 5G3131 _MMGD ;0; SE      
874; 5G3133 _MMGD ;0; SE      
875; 5G3138 _MMGD ;0; SE      
876; 5G3140 _MMGD ;0; SE      
877; 5G3148 _MMGD ;0; SE      
878; A6BRPS _Bran ;0; SE      
879; 5G3153 _MMGD ;0; SE      
880; 5G3154 _MMGD ;0; SE      
881; 5G3155 _MMGD ;0; SE      
882; 5G3158 _MMGD ;0; SE      
883; 5G3161 _MMGD ;0; SE      
884; 5G3164 _MMGD ;0; SE      
885; 5G3167 _MMGD ;0; SE      
886; 5G3171 _MMGD ;0; SE      
887; 5G3172 _MMGD ;0; SE      
888; 5G3173 _MMGD ;0; SE      
889; 5G3174 _MMGD ;0; SE      
890; 5G3176 _MMGD ;0; SE      
891; 5G3177 _MMGD ;0; SE      
892; 5G3178 _MMGD ;0; SE      
893; A6UFAU _UFA_ ;0; SE      
894; 5G3189 _MMGD ;0; SE      
895; 5G3190 _MMGD ;0; SE      
896; 5G3191 _MMGD ;0; SE      
897; 5G3192 _MMGD ;0; SE      
898; 5G3193 _MMGD ;0; SE      
899; 5G3194 _MMGD ;0; SE      
900; 5G3195 _MMGD ;0; SE      
901; 5G3196 _MMGD ;0; SE      
902; 5G3197 _MMGD ;0; SE      
903; 5G3198 _MMGD ;0; SE      
904; 5G3302 _MMGD ;0; SE      
905; 5G3304 _MMGD ;0; SE      
906; 5G3305 _MMGD ;0; SE      
907; A5UMP  _MIGU ;0; SE      
908; A5USTC _SANT ;0; SE      
909; 5G3308 _MMGD ;0; SE      
910; 5G3309 _MMGD ;0; SE      
911; 5G3310 _MMGD ;0; SE      
912; 5G3311 _MMGD ;0; SE      
913; 5G3313 _MMGD ;0; SE      
914; 5G3314 _MMGD ;0; SE      
915; 5G3316 _MMGD ;0; SE      
916; 5G3317 _MMGD ;0; SE      
917; 5G3322 _MMGD ;0; SE      
918; A2GRAN _TULI ;0; SE      
919; A5UCEB _JOAO ;0; SE      
920; 5G3324 _MMGD ;0; SE      
921; 5G3325 _MMGD ;0; SE      
922; A2ANNA _ANNA ;0; SE      
923; A5UGY  _Guar ;0; SE      
924; A5PONT _IVAN ;0; SE      
925; A5UIB3 _Ivan ;0; SE      
926; A5UIBD _IVAN ;0; SE      
927; A5ZETU _ZE T ;0; SE      
928; 5G3339 _MMGD ;0; SE      
929; 5G3340 _MMGD ;0; SE      
930; 5G3403 _MMGD ;0; SE      
931; 5G3404 _MMGD ;0; SE      
932; 5G3408 _MMGD ;0; SE      
933; 5G3409 _MMGD ;0; SE      
934; 5G3411 _MMGD ;0; SE      
935; 5G3414 _MMGD ;0; SE      
936; 5G3415 _MMGD ;0; SE      
937; 5G3423 _MMGD ;0; SE      
938; 5G3427 _MMGD ;0; SE      
939; VLARN  _CJF  ;0; SE      
940; 5G3437 _MMGD ;0; SE      
941; A4CDRP _Cdr  ;0; SE      
942; 5G3444 _MMGD ;0; SE      
943; 5G3445 _MMGD ;0; SE      
944; 5G3447 _MMGD ;0; SE      
945; 5G3455 _MMGD ;0; SE      
946; A4SLS  _Sale ;0; SE      
947; 5G3456 _MMGD ;0; SE      
948; 5G3459 _MMGD ;0; SE      
949; 5G3461 _MMGD ;0; SE      
950; 5G3462 _MMGD ;0; SE      
951; 5G3465 _MMGD ;0; SE      
952; 5G3467 _MMGD ;0; SE      
953; A4NEGR _NEGR ;0; SE      
954; 5G3476 _MMGD ;0; SE      
955; A4PTRQ _PETR ;0; SE      
956; 5G3478 _MMGD ;0; SE      
957; 5G3481 _MMGD ;0; SE      
958; 5G3482 _MMGD ;0; SE      
959; 5G3486 _MMGD ;0; SE      
960; 5G3493 _MMGD ;0; SE      
961; 5G3496 _MMGD ;0; SE      
962; 5G3512 _MMGD ;0; SE      
963; F2ENTR _Entr ;0; SE      
964; 5G3576 _MMGD ;0; SE      
965; 5G3579 _MMGD ;0; SE      
966; 5G3580 _MMGD ;0; SE      
967; 5G3585 _MMGD ;0; SE      
968; 5G3586 _MMGD ;0; SE      
969; A3SECR _SECR ;0; SE      
970; 5G3592 _MMGD ;0; SE      
971; 5G3593 _MMGD ;0; SE      
972; 5G3594 _MMGD ;0; SE      
973; 5G3595 _MMGD ;0; SE      
974; 5G3596 _MMGD ;0; SE      
975; 5G3597 _MMGD ;0; SE      
976; 5G3599 _MMGD ;0; SE      
977; 5G3601 _MMGD ;0; SE      
978; 5G3602 _MMGD ;0; SE      
979; 5G3603 _MMGD ;0; SE      
980; 5G3604 _MMGD ;0; SE      
981; 5G3605 _MMGD ;0; SE      
982; 5G3607 _MMGD ;0; SE      
983; 5G3608 _MMGD ;0; SE      
984; 5G3609 _MMGD ;0; SE      
985; 5G3611 _MMGD ;0; SE      
986; 5G3612 _MMGD ;0; SE      
987; 5G3613 _MMGD ;0; SE      
988; 5G3617 _MMGD ;0; SE      
989; 5G3619 _MMGD ;0; SE      
990; 5G3620 _MMGD ;0; SE      
991; 5G3621 _MMGD ;0; SE      
992; 5G3622 _MMGD ;0; SE      
993; 5G3626 _MMGD ;0; SE      
994; 5G3627 _MMGD ;0; SE      
995; 5G3628 _MMGD ;0; SE      
996; 5G3632 _MMGD ;0; SE      
997; 5G3638 _MMGD ;0; SE      
998; 5G3639 _MMGD ;0; SE      
999; 5G3640 _MMGD ;0; SE      
1000; 5G3643 _MMGD ;0; SE      
1001; 5G3644 _MMGD ;0; SE      
1002; 5G3645 _MMGD ;0; SE      
1003; 5G3647 _MMGD ;0; SE      
1004; 5G3666 _MMGD ;0; SE      
1005; 5G3676 _MMGD ;0; SE      
1006; 5G3677 _MMGD ;0; SE      
1007; 5G3678 _MMGD ;0; SE      
1008; 5G3684 _MMGD ;0; SE      
1009; 5G3686 _MMGD ;0; SE      
1010; 5G3700 _MMGD ;0; SE      
1011; 5G3702 _MMGD ;0; SE      
1012; 5G3710 _MMGD ;0; SE      
1013; 5G3715 _MMGD ;0; SE      
1014; 5G3721 _MMGD ;0; SE      
1015; 5G3727 _MMGD ;0; SE      
1016; 5G3729 _MMGD ;0; SE      
1017; 5G3730 _MMGD ;0; SE      
1018; F1SAOB _Sao  ;0; SE      
1019; 5G3738 _MMGD ;0; SE      
1020; 5G3742 _MMGD ;0; SE      
1021; 5G3745 _MMGD ;0; SE      
1022; CGPHMO _PCH- ;0; SE      
1023; 5G3754 _MMGD ;0; SE      
1024; F2GAML _Game ;0; SE      
1025; CGQXDA _QUEI ;0; SE      
1026; 5G3760 _MMGD ;0; SE      
1027; 5G3762 _MMGD ;0; SE      
1028; 5G3769 _MMGD ;0; SE      
1029; 5G3770 _MMGD ;0; SE      
1030; F2SAOM _Sao  ;0; SE      
1031; F2UPC  _S An ;0; SE      
1032; 5G3773 _MMGD ;0; SE      
1033; 5G3774 _MMGD ;0; SE      
1034; 5G3775 _MMGD ;0; SE      
1035; 5G3776 _MMGD ;0; SE      
1036; F2TAMB _TAMB ;0; SE      
1037; F2RENI _PCH  ;0; SE      
1038; F2NGBI _NG B ;0; SE      
1039; 5G3787 _MMGD ;0; SE      
1040; 5G3789 _MMGD ;0; SE      
1041; A3LAJE _LAJE ;0; SE      
1042; 5G3801 _MMGD ;0; SE      
1043; 5G3802 _MMGD ;0; SE      
1044; 5G3803 _MMGD ;0; SE      
1045; 5G3804 _MMGD ;0; SE      
1046; 5G3805 _MMGD ;0; SE      
1047; 5G3806 _MMGD ;0; SE      
1048; 5G3808 _MMGD ;0; SE      
1049; 5G3809 _MMGD ;0; SE      
1050; 5G3810 _MMGD ;0; SE      
1051; 5G3811 _MMGD ;0; SE      
1052; 5G3812 _MMGD ;0; SE      
1053; 5G3813 _MMGD ;0; SE      
1054; 5G3814 _MMGD ;0; SE      
1055; 5G3816 _MMGD ;0; SE      
1056; 5G3817 _MMGD ;0; SE      
1057; 5G3818 _MMGD ;0; SE      
1058; 5G3819 _MMGD ;0; SE      
1059; 5G3820 _MMGD ;0; SE      
1060; 5G3822 _MMGD ;0; SE      
1061; A4MOG  _MOGI ;0; SE      
1062; 5G3824 _MMGD ;0; SE      
1063; 5G3825 _MMGD ;0; SE      
1064; 5G3826 _MMGD ;0; SE      
1065; 5G3827 _MMGD ;0; SE      
1066; 5G3828 _MMGD ;0; SE      
1067; 5G3829 _MMGD ;0; SE      
1068; 5G3830 _MMGD ;0; SE      
1069; 5G3831 _MMGD ;0; SE      
1070; 5G3832 _MMGD ;0; SE      
1071; A4CRE  _LDC  ;0; SE      
1072; A4PION _PION ;0; SE      
1073; 5G3841 _MMGD ;0; SE      
1074; 5G3842 _MMGD ;0; SE      
1075; 5G3843 _MMGD ;0; SE      
1076; 5G3845 _MMGD ;0; SE      
1077; 5G3846 _MMGD ;0; SE      
1078; 5G3847 _MMGD ;0; SE      
1079; 5G3849 _MMGD ;0; SE      
1080; 5G3850 _MMGD ;0; SE      
1081; 5G3852 _MMGD ;0; SE      
1082; 5G3854 _MMGD ;0; SE      
1083; 5G3856 _MMGD ;0; SE      
1084; 5G3857 _MMGD ;0; SE      
1085; 5G3858 _MMGD ;0; SE      
1086; 5G3861 _MMGD ;0; SE      
1087; 5G3866 _MMGD ;0; SE      
1088; 5G3867 _MMGD ;0; SE      
1089; 5G3871 _MMGD ;0; SE      
1090; 5G3874 _MMGD ;0; SE      
1091; 5G3875 _MMGD ;0; SE      
1092; 5G3876 _MMGD ;0; SE      
1093; 5G3877 _MMGD ;0; SE      
1094; 5G3878 _MMGD ;0; SE      
1095; 5G3879 _MMGD ;0; SE      
1096; 5G3880 _MMGD ;0; SE      
1097; 5G3881 _MMGD ;0; SE      
1098; 5G3882 _MMGD ;0; SE      
1099; 5G3883 _MMGD ;0; SE      
1100; 5G3885 _MMGD ;0; SE      
1101; 5G3886 _MMGD ;0; SE      
1102; 5G3887 _MMGD ;0; SE      
1103; 5G3888 _MMGD ;0; SE      
1104; 5G3889 _MMGD ;0; SE      
1105; 5G3890 _MMGD ;0; SE      
1106; 5G3891 _MMGD ;0; SE      
1107; 5G3892 _MMGD ;0; SE      
1108; 5G3893 _MMGD ;0; SE      
1109; 5G3894 _MMGD ;0; SE      
1110; 5G3895 _MMGD ;0; SE      
1111; 5G3896 _MMGD ;0; SE      
1112; 5G3897 _MMGD ;0; SE      
1113; 5G3899 _MMGD ;0; SE      
1114; 5G3901 _MMGD ;0; SE      
1115; 5G3902 _MMGD ;0; SE      
1116; 5G3903 _MMGD ;0; SE      
1117; 5G3906 _MMGD ;0; SE      
1118; VOVOT2 _CJT  ;0; SE      
1119; 5G3908 _MMGD ;0; SE      
1120; 5G3909 _MMGD ;0; SE      
1121; 5G3910 _MMGD ;0; SE      
1122; 5G3911 _MMGD ;0; SE      
1123; INPIIN _CJ I ;0; SE      
1124; 5G3915 _MMGD ;0; SE      
1125; 5G3916 _MMGD ;0; SE      
1126; 5G3917 _MMGD ;0; SE      
1127; 5G3918 _MMGD ;0; SE      
1128; 5G3919 _MMGD ;0; SE      
1129; 5G3920 _MMGD ;0; SE      
1130; 5G3921 _MMGD ;0; SE      
1131; 5G3923 _MMGD ;0; SE      
1132; 5G3924 _MMGD ;0; SE      
1133; 5G3926 _MMGD ;0; SE      
1134; 5G3927 _MMGD ;0; SE      
1135; 5G3928 _MMGD ;0; SE      
1136; 5G3930 _MMGD ;0; SE      
1137; 5G3931 _MMGD ;0; SE      
1138; 5G3932 _MMGD ;0; SE      
1139; 5G3946 _MMGD ;0; SE      
1140; 5G3948 _MMGD ;0; SE      
1141; 5G3951 _MMGD ;0; SE      
1142; 5G3952 _MMGD ;0; SE      
1143; 5G3954 _MMGD ;0; SE      
1144; 5G3957 _MMGD ;0; SE      
1145; 5G3959 _MMGD ;0; SE      
1146; CKUCO2 _COCA ;0; SE      
1147; 5G3979 _MMGD ;0; SE      
1148; 5G3982 _MMGD ;0; SE      
1149; A6UTFR _FERR ;0; SE      
1150; 5G3990 _MMGD ;0; SE      
1151; A3SANT _SANT ;0; SE      
1152; A3BNF  _BONF ;0; SE      
1153; A3MSET _Mont ;0; SE      
1154; A3PRC  _PARA ;0; SE      
1155; 5G4001 _MMGD ;0; SE      
1156; 5G4002 _MMGD ;0; SE      
1157; 5G4003 _MMGD ;0; SE      
1158; 5G4004 _MMGD ;0; SE      
1159; 5G4005 _MMGD ;0; SE      
1160; 5G4006 _MMGD ;0; SE      
1161; 5G4007 _MMGD ;0; SE      
1162; 5G4008 _MMGD ;0; SE      
1163; 5G4009 _MMGD ;0; SE      
1164; 5G4010 _MMGD ;0; SE      
1165; 5G4011 _MMGD ;0; SE      
1166; 5G4019 _MMGD ;0; SE      
1167; 5G4020 _MMGD ;0; SE      
1168; 5G4021 _MMGD ;0; SE      
1169; 5G4022 _MMGD ;0; SE      
1170; 5G4024 _MMGD ;0; SE      
1171; 5G4025 _MMGD ;0; SE      
1172; 5G4026 _MMGD ;0; SE      
1173; 5G4029 _MMGD ;0; SE      
1174; 5G4031 _MMGD ;0; SE      
1175; A5PLAT _PLAN ;0; SE      
1176; 5G4032 _MMGD ;0; SE      
1177; A2AVGI _AVG  ;0; SE      
1178; 5G4033 _MMGD ;0; SE      
1179; 5G4034 _MMGD ;0; SE      
1180; 5G4036 _MMGD ;0; SE      
1181; 5G4037 _MMGD ;0; SE      
1182; 5G4038 _MMGD ;0; SE      
1183; 5G4041 _MMGD ;0; SE      
1184; 5G4045 _MMGD ;0; SE      
1185; 5G4048 _MMGD ;0; SE      
1186; 5G4056 _MMGD ;0; SE      
1187; 5G4057 _MMGD ;0; SE      
1188; 5G4059 _MMGD ;0; SE      
1189; 5G4060 _MMGD ;0; SE      
1190; 5G4061 _MMGD ;0; SE      
1191; 5G4062 _MMGD ;0; SE      
1192; 5G4063 _MMGD ;0; SE      
1193; BBUFPU _CJF  ;0; SE      
1194; IYBST  _CJF  ;0; SE      
1195; 5G4073 _MMGD ;0; SE      
1196; 5G4074 _MMGD ;0; SE      
1197; 5G4077 _MMGD ;0; SE      
1198; 5G4080 _MMGD ;0; SE      
1199; 5G4082 _MMGD ;0; SE      
1200; 5G4084 _MMGD ;0; SE      
1201; A2PACI _PACI ;0; SE      
1202; 5G4088 _MMGD ;0; SE      
1203; A5UTVT _Vale ;0; SE      
1204; A5UVTD _Vale ;0; SE      
1205; 5G4092 _MMGD ;0; SE      
1206; 5G4099 _MMGD ;0; SE      
1207; 5G4102 _MMGD ;0; SE      
1208; 5G4111 _MMGD ;0; SE      
1209; 5G4118 _MMGD ;0; SE      
1210; 5G4133 _MMGD ;0; SE      
1211; A4COLN _COLO ;0; SE      
1212; A4SLZ  _Sao  ;0; SE      
1213; A4PAUL _PAUL ;0; SE      
1214; VAVACO _CJT  ;0; SE      
1215; A4GUAO _GUAR ;0; SE      
1216; A6UMOE _MOEM ;0; SE      
1217; FIUFBR _CJFI ;0; SE      
1218; A4SANJ _SAN  ;0; SE      
1219; A6UCQP _Conq ;0; SE      
1220; A4BAL  _BALD ;0; SE      
1221; VOVOT2 _CJT  ;0; SE      
1222; VOVOT2 _CJT  ;0; SE      
1223; RAGASA _GASA ;0; SE      
1224; 5G4171 _MMGD ;0; SE      
1225; BYBIPE _CJBI ;0; SE      
1226; A6UEDB _Eldo ;0; SE      
1227; A4TERV _TERM ;0; SE      
1228; 5G4219 _MMGD ;0; SE      
1229; A4BARG _Barr ;0; SE      
1230; A4BIOL _BIOL ;0; SE      
1231; A4EQUA _EQUI ;0; SE      
1232; A4EQUP _EQUI ;0; SE      
1233; A4SANE _SANT ;0; SE      
1234; 5G4226 _MMGD ;0; SE      
1235; A4SANT _SANT ;0; SE      
1236; A6YVR  _Vale ;0; SE      
1237; 5G4231 _MMGD ;0; SE      
1238; 5G4240 _MMGD ;0; SE      
1239; 5G4243 _MMGD ;0; SE      
1240; 5G4244 _MMGD ;0; SE      
1241; 5G4250 _MMGD ;0; SE      
1242; 5G4251 _MMGD ;0; SE      
1243; 5G4253 _MMGD ;0; SE      
1244; 5G4255 _MMGD ;0; SE      
1245; 5G4259 _MMGD ;0; SE      
1246; 5G4260 _MMGD ;0; SE      
1247; 5G4265 _MMGD ;0; SE      
1248; 5G4266 _MMGD ;0; SE      
1249; 5G4269 _MMGD ;0; SE      
1250; 5G4270 _MMGD ;0; SE      
1251; 5G4271 _MMGD ;0; SE      
1252; 5G4273 _MMGD ;0; SE      
1253; 5G4274 _MMGD ;0; SE      
1254; 5G4278 _MMGD ;0; SE      
1255; A6UVA  _VIST ;0; SE      
1256; A6UTUN _UNIV ;0; SE      
1257; A6UGTA _CJ G ;0; SE      
1258; 5G4294 _MMGD ;0; SE      
1259; A6VIRC _VIRA ;0; SE      
1260; A6VIRL _VIRA ;0; SE      
1261; VAVACO _CJT  ;0; SE      
1262; 5G4320 _MMGD ;0; SE      
1263; 5G4322 _MMGD ;0; SE      
1264; A2LGPR _LDC  ;0; SE      
1265; 5G4327 _MMGD ;0; SE      
1266; 5G4328 _MMGD ;0; SE      
1267; 5G4329 _MMGD ;0; SE      
1268; 5G4335 _MMGD ;0; SE      
1269; 5G4336 _MMGD ;0; SE      
1270; 5G4340 _MMGD ;0; SE      
1271; 5G4344 _MMGD ;0; SE      
1272; 5G4345 _MMGD ;0; SE      
1273; EJCPIR _CJPI ;0; SE      
1274; 5G4362 _MMGD ;0; SE      
1275; 5G4363 _MMGD ;0; SE      
1276; 5G4364 _MMGD ;0; SE      
1277; EJCPIR _CJPI ;0; SE      
1278; 5G4368 _MMGD ;0; SE      
1279; 5G4369 _MMGD ;0; SE      
1280; BBUFPU _CJF  ;0; SE      
1281; A2MGWD _WD_0 ;0; SE      
1282; 5G4373 _MMGD ;0; SE      
1283; 5G4374 _MMGD ;0; SE      
1284; 5G4377 _MMGD ;0; SE      
1285; 5G4378 _MMGD ;0; SE      
1286; 5G4379 _MMGD ;0; SE      
1287; 5G4380 _MMGD ;0; SE      
1288; 5G4381 _MMGD ;0; SE      
1289; 5G4382 _MMGD ;0; SE      
1290; 5G4386 _MMGD ;0; SE      
1291; 5G4387 _MMGD ;0; SE      
1292; 5G4388 _MMGD ;0; SE      
1293; 5G4389 _MMGD ;0; SE      
1294; 5G4390 _MMGD ;0; SE      
1295; 5G4392 _MMGD ;0; SE      
1296; 5G4394 _MMGD ;0; SE      
1297; 5G4395 _MMGD ;0; SE      
1298; F4PMPA _PCH  ;0; SE      
1299; F4TERS _Grac ;0; SE      
1300; PRPI   _CJPA ;0; SE      
1301; PRPI   _CJPA ;0; SE      
1302; PRPI   _CJPA ;0; SE      
1303; PRPI   _CJPA ;0; SE      
1304; 5G4469 _MMGD ;0; SE      
1305; F4EGD  _Egid ;0; SE      
1306; F4UATO _UTE  ;0; SE      
1307; CTCFAZ _CJFA ;0; SE      
1308; CTCFAZ _CJFA ;0; SE      
1309; F4FAZN _FAZE ;0; SE      
1310; 5G4513 _MMGD ;0; SE      
1311; F4ARAG _ARAG ;0; SE      
1312; F4ARAU _ARAG ;0; SE      
1313; F4LAJ  _Laja ;0; SE      
1314; 5G4533 _MMGD ;0; SE      
1315; 5G4583 _MMGD ;0; SE      
1316; F4INP  _Inpa ;0; SE      
1317; F4STA  _PCH  ;0; SE      
1318; F4SETE _PCH  ;0; SE      
1319; CTPHLO _S.LO ;0; SE      
1320; 5G4613 _MMGD ;0; SE      
1321; 5G4623 _MMGD ;0; SE      
1322; F4GERO _Enge ;0; SE      
1323; F4MANT _Mant ;0; SE      
1324; F4ROO  _Rond ;0; SE      
1325; F4SM-0 _SM-0 ;0; SE      
1326; F4SM-6 _SM-0 ;0; SE      
1327; F4SONO _Sono ;0; SE      
1328; F4STGB _Sant ;0; SE      
1329; 5G4633 _MMGD ;0; SE      
1330; 5G4637 _MMGD ;0; SE      
1331; 5G4643 _MMGD ;0; SE      
1332; F4CAMB _CAMB ;0; SE      
1333; F4EMBA _EMBA ;0; SE      
1334; F4GLOR _GLOR ;0; SE      
1335; F4MESR _MEST ;0; SE      
1336; F4PEQU _PCH  ;0; SE      
1337; F4SANT _SANT ;0; SE      
1338; F4SENA _PCH  ;0; SE      
